"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-5165.conditionType";"session.node-7257.blockOrder";"session.node-7257.IATorder";"session.node-7257.keyOrder";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word"
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"35";"34";"module.training_block1.exec-3828.GoNoGo1";"1251";"2014-09-30 20:13:53.699";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"558";"0";"2014-09-30 20:13:52.448";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"36";"35";"module.training_block1.exec-3828.GoNoGo1";"1251";"2014-09-30 20:13:56.236";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"397";"0";"2014-09-30 20:13:54.984";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"37";"36";"module.training_block1.exec-3828.GoNoGo1";"1251";"2014-09-30 20:13:58.837";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"412";"0";"2014-09-30 20:13:57.586";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"38";"37";"module.training_block1.exec-3828.GoNoGo1";"1251";"2014-09-30 20:14:01.380";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"485";"0";"2014-09-30 20:14:00.128";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"39";"38";"module.training_block1.exec-3828.GoNoGo1";"1250";"2014-09-30 20:14:03.930";"NST_correctLoc";"8";"0";"FINISHED";"LEFT";"success";"453";"0";"2014-09-30 20:14:02.679";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"40";"39";"module.training_block1.exec-3828.GoNoGo1";"1251";"2014-09-30 20:14:06.527";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"393";"0";"2014-09-30 20:14:05.275";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"41";"40";"module.training_block1.exec-3828.GoNoGo1";"1250";"2014-09-30 20:14:09.061";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"595";"0";"2014-09-30 20:14:07.810";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"42";"41";"module.training_block1.exec-3828.GoNoGo1";"1251";"2014-09-30 20:14:11.599";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"394";"0";"2014-09-30 20:14:10.347";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"43";"42";"module.training_block1.exec-3828.GoNoGo1";"1251";"2014-09-30 20:14:14.203";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"356";"0";"2014-09-30 20:14:12.951";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"44";"43";"module.training_block1.exec-3828.GoNoGo1";"1250";"2014-09-30 20:14:16.799";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"400";"0";"2014-09-30 20:14:15.548";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"45";"44";"module.training_block1.exec-3828.GoNoGo1";"1251";"2014-09-30 20:14:19.397";"NST_correctLoc";"5";"1";"FINISHED";"RIGHT";"success";"418";"0";"2014-09-30 20:14:18.146";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"46";"45";"module.training_block1.exec-3828.GoNoGo1";"1251";"2014-09-30 20:14:21.936";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"335";"0";"2014-09-30 20:14:20.685";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"47";"46";"module.training_block1.exec-3828.GoNoGo1";"1251";"2014-09-30 20:14:24.479";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"288";"0";"2014-09-30 20:14:23.227";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"48";"47";"module.training_block1.exec-3828.GoNoGo1";"1251";"2014-09-30 20:14:27.069";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"505";"0";"2014-09-30 20:14:25.818";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"49";"48";"module.training_block1.exec-3828.GoNoGo1";"1250";"2014-09-30 20:14:29.613";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"361";"0";"2014-09-30 20:14:28.362";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"50";"49";"module.training_block1.exec-3828.GoNoGo1";"1250";"2014-09-30 20:14:32.155";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"434";"0";"2014-09-30 20:14:30.905";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"51";"50";"module.training_block1.exec-3828.GoNoGo1";"1251";"2014-09-30 20:14:34.690";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"395";"0";"2014-09-30 20:14:33.438";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"52";"51";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:14:46.739";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"392";"0";"2014-09-30 20:14:45.487";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"53";"52";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:14:49.278";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"429";"0";"2014-09-30 20:14:48.026";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"54";"53";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-30 20:14:51.957";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"397";"0";"2014-09-30 20:14:50.706";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"55";"54";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:14:54.500";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"422";"0";"2014-09-30 20:14:53.249";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"56";"55";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:14:57.037";"NST_correctLoc";"33";"1";"FINISHED";"RIGHT";"success";"388";"0";"2014-09-30 20:14:55.786";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"57";"56";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:14:59.572";"NST_correctLoc";"34";"1";"FINISHED";"RIGHT";"success";"413";"0";"2014-09-30 20:14:58.321";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"58";"57";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-30 20:15:02.110";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"411";"0";"2014-09-30 20:15:00.859";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"59";"58";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:15:04.645";"NST_correctLoc";"9";"1";"FINISHED";"RIGHT";"success";"348";"0";"2014-09-30 20:15:03.393";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"60";"59";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:15:07.184";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"368";"0";"2014-09-30 20:15:05.933";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"61";"60";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-30 20:15:09.724";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"323";"0";"2014-09-30 20:15:08.473";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"62";"61";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-30 20:15:12.257";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"351";"0";"2014-09-30 20:15:11.006";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"63";"62";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-30 20:15:14.789";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"458";"0";"2014-09-30 20:15:13.539";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"64";"63";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:15:17.337";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"407";"0";"2014-09-30 20:15:16.085";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"65";"64";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:15:19.877";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"387";"0";"2014-09-30 20:15:18.625";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"66";"65";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-30 20:15:22.415";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"392";"0";"2014-09-30 20:15:21.164";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"67";"66";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:15:24.949";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"426";"0";"2014-09-30 20:15:23.698";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"68";"67";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:15:27.484";"NST_correctLoc";"5";"1";"FINISHED";"RIGHT";"success";"371";"0";"2014-09-30 20:15:26.233";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"69";"68";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:15:30.024";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"335";"0";"2014-09-30 20:15:28.773";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"70";"69";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-30 20:15:32.556";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"346";"0";"2014-09-30 20:15:31.305";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"71";"70";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:15:35.092";"NST_correctLoc";"32";"1";"FINISHED";"RIGHT";"success";"419";"0";"2014-09-30 20:15:33.840";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"72";"71";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:15:37.629";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"385";"0";"2014-09-30 20:15:36.378";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"73";"72";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1251";"2014-09-30 20:15:40.175";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"463";"0";"2014-09-30 20:15:38.923";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"C1445516";"1996";;"Mac OS X";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"1";"1";"2014-09-30 20:11:25.422";"2014-09-30 20:27:25.684";"1";"0";"0";"1";"0";"74";"73";"module.training_block2.exec-8759.GoNoGo2";;;;;;;;;;;;;"1250";"2014-09-30 20:15:42.712";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"390";"0";"2014-09-30 20:15:41.461";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
