"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-4694.conditionType";"session.node-6733.blockOrder";"session.node-6733.IATorder";"session.node-6733.keyOrder";"session.node-7264.blockOrder";"session.node-7264.IATorder";"session.node-7264.keyOrder";"session.node-9479.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime";"trial.IAT_block1.durationTime";"trial.IAT_block1.endTime";"trial.IAT_block1.outcome";"trial.IAT_block1.response";"trial.IAT_block1.result";"trial.IAT_block1.RT";"trial.IAT_block1.startTime";"trial.IAT_block1.Stimfile";"trial.IAT_block1.stimType";"trial.IAT_block1.word";"trial.IAT_block2.durationTime";"trial.IAT_block2.endTime";"trial.IAT_block2.outcome";"trial.IAT_block2.response";"trial.IAT_block2.result";"trial.IAT_block2.RT";"trial.IAT_block2.startTime";"trial.IAT_block2.Stimfile";"trial.IAT_block2.stimType";"trial.IAT_block2.word";"trial.IAT_block3.durationTime";"trial.IAT_block3.endTime";"trial.IAT_block3.outcome";"trial.IAT_block3.response";"trial.IAT_block3.result";"trial.IAT_block3.RT";"trial.IAT_block3.startTime";"trial.IAT_block3.Stimfile";"trial.IAT_block3.stimType";"trial.IAT_block3.word";"trial.IAT_block4.durationTime";"trial.IAT_block4.endTime";"trial.IAT_block4.outcome";"trial.IAT_block4.response";"trial.IAT_block4.result";"trial.IAT_block4.RT";"trial.IAT_block4.startTime";"trial.IAT_block4.Stimfile";"trial.IAT_block4.stimType";"trial.IAT_block4.word";"trial.IAT_Practice1.durationTime";"trial.IAT_Practice1.endTime";"trial.IAT_Practice1.outcome";"trial.IAT_Practice1.response";"trial.IAT_Practice1.result";"trial.IAT_Practice1.RT";"trial.IAT_Practice1.startTime";"trial.IAT_Practice1.Stimfile";"trial.IAT_Practice1.stimType";"trial.IAT_Practice1.word";"trial.IAT_practice2.durationTime";"trial.IAT_practice2.endTime";"trial.IAT_practice2.outcome";"trial.IAT_practice2.response";"trial.IAT_practice2.result";"trial.IAT_practice2.RT";"trial.IAT_practice2.startTime";"trial.IAT_practice2.Stimfile";"trial.IAT_practice2.stimType";"trial.IAT_practice2.word"
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"91";"90";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:58:55.231";"NST_correctLoc";"5";"1";"FINISHED";"RIGHT";"success";"411";"0";"2014-10-01 15:58:53.967";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"92";"91";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:58:57.758";"NST_correctLoc";"1";"0";"FINISHED";"LEFT";"success";"403";"0";"2014-10-01 15:58:56.495";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"93";"92";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:00.285";"NST_correctLoc";"20";"0";"FINISHED";"LEFT";"success";"428";"0";"2014-10-01 15:58:59.022";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"94";"93";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:02.813";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"493";"0";"2014-10-01 15:59:01.549";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"95";"94";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:05.340";"NST_wrongLoc";"33";"0";"FINISHED";"RIGHT";"failure";"486";"0";"2014-10-01 15:59:04.076";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"96";"95";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:07.867";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"447";"0";"2014-10-01 15:59:06.603";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"97";"96";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:10.394";"NST_correctLoc";"30";"0";"FINISHED";"LEFT";"success";"431";"0";"2014-10-01 15:59:09.131";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"98";"97";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:12.921";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"432";"0";"2014-10-01 15:59:11.658";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"99";"98";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:15.449";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"401";"0";"2014-10-01 15:59:14.185";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"100";"99";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:17.976";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"490";"0";"2014-10-01 15:59:16.712";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"101";"100";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:20.503";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"331";"0";"2014-10-01 15:59:19.239";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"102";"101";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-01 15:59:23.030";"NST_correctLoc";"2";"0";"FINISHED";"LEFT";"success";"443";"0";"2014-10-01 15:59:21.767";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"103";"102";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:25.557";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"388";"0";"2014-10-01 15:59:24.294";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"104";"103";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:28.085";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"389";"0";"2014-10-01 15:59:26.821";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"105";"104";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:30.628";"NST_correctLoc";"9";"1";"FINISHED";"RIGHT";"success";"366";"0";"2014-10-01 15:59:29.364";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"106";"105";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:33.170";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"407";"0";"2014-10-01 15:59:31.907";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"107";"106";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:35.698";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"384";"0";"2014-10-01 15:59:34.434";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"108";"107";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:38.225";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"449";"0";"2014-10-01 15:59:36.961";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"109";"108";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:40.752";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"418";"0";"2014-10-01 15:59:39.488";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"110";"109";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:43.279";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"450";"0";"2014-10-01 15:59:42.016";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"111";"110";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-01 15:59:45.806";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"378";"0";"2014-10-01 15:59:44.543";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"112";"111";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:48.334";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"356";"0";"2014-10-01 15:59:47.070";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"113";"112";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:50.861";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"317";"0";"2014-10-01 15:59:49.597";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"114";"113";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:53.388";"NST_correctLoc";"26";"1";"FINISHED";"RIGHT";"success";"485";"0";"2014-10-01 15:59:52.124";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"115";"114";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:55.915";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"438";"0";"2014-10-01 15:59:54.652";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"116";"115";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 15:59:58.442";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"519";"0";"2014-10-01 15:59:57.179";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"117";"116";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 16:00:00.970";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"456";"0";"2014-10-01 15:59:59.706";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"118";"117";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 16:00:03.497";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"385";"0";"2014-10-01 16:00:02.233";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"119";"118";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 16:00:06.024";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"409";"0";"2014-10-01 16:00:04.760";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"120";"119";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 16:00:08.551";"NST_correctLoc";"32";"0";"FINISHED";"LEFT";"success";"378";"0";"2014-10-01 16:00:07.288";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"121";"120";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 16:00:11.078";"NST_correctLoc";"8";"1";"FINISHED";"RIGHT";"success";"403";"0";"2014-10-01 16:00:09.815";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"122";"121";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1264";"2014-10-01 16:00:13.606";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"396";"0";"2014-10-01 16:00:12.342";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"123";"122";"module.training_block3.exec-5140.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 16:00:16.133";"NST_correctLoc";"17";"1";"FINISHED";"RIGHT";"success";"613";"0";"2014-10-01 16:00:14.869";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"psychstudy1";"1996";;"Windows 7";"Rachel's Experiment (SCIAT)";"1.0";"1";"1";"1";"1";"2";"2";"2014-10-01 15:53:57.973";"2014-10-01 16:13:13.794";"1";;"0";"1";"0";;;;"0";"124";"123";"module.training_block4.exec-7617.GoNoGo4";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2014-10-01 16:00:26.351";"NST_correctLoc";"24";"1";"FINISHED";"RIGHT";"success";"746";"0";"2014-10-01 16:00:25.087";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
