"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-9395.DevalQorder";"session.node-9774.conditionType";"trial.id";"trial.index";"trial.name";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"44";"43";"module.training_block1.exec-5255.GoNoGo1";"1257";"2014-10-01 12:10:33.821";"ST_correctStop";"0";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:10:32.557";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"45";"44";"module.training_block1.exec-5255.GoNoGo1";"1258";"2014-10-01 12:10:36.364";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"495";"0";"2014-10-01 12:10:35.100";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"46";"45";"module.training_block1.exec-5255.GoNoGo1";"1258";"2014-10-01 12:10:38.907";"ST_correctStop";"5";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:10:37.643";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"47";"46";"module.training_block1.exec-5255.GoNoGo1";"1257";"2014-10-01 12:10:41.449";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"561";"0";"2014-10-01 12:10:40.186";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"48";"47";"module.training_block1.exec-5255.GoNoGo1";"1261";"2014-10-01 12:10:43.992";"ST_correctStop";"30";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:10:42.729";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"49";"48";"module.training_block1.exec-5255.GoNoGo1";"1257";"2014-10-01 12:10:46.535";"NST_correctLoc";"31";"1";"FINISHED";"RIGHT";"success";"699";"0";"2014-10-01 12:10:45.271";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"50";"49";"module.training_block1.exec-5255.GoNoGo1";"1256";"2014-10-01 12:10:49.078";"ST_correctStop";"32";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:10:47.814";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"51";"50";"module.training_block1.exec-5255.GoNoGo1";"1257";"2014-10-01 12:10:51.621";"ST_correctStop";"21";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:10:50.357";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"52";"51";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:02.634";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"476";"0";"2014-10-01 12:11:01.371";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"53";"52";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:05.177";"NST_correctLoc";"23";"0";"FINISHED";"LEFT";"success";"485";"0";"2014-10-01 12:11:03.913";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"54";"53";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:07.720";"ST_correctStop";"27";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:11:06.456";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"55";"54";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:10.263";"ST_correctStop";"2";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:11:08.999";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"56";"55";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:12.805";"ST_failedStop";"21";"0";"FINISHED";"LEFT";"failure";"545";"1";"2014-10-01 12:11:11.542";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"57";"56";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:15.348";"NST_correctLoc";"20";"0";"FINISHED";"LEFT";"success";"522";"0";"2014-10-01 12:11:14.085";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"58";"57";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:17.891";"NST_correctLoc";"34";"1";"FINISHED";"RIGHT";"success";"483";"0";"2014-10-01 12:11:16.627";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"59";"58";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:20.434";"ST_correctStop";"0";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:11:19.170";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"60";"59";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:22.977";"ST_correctStop";"31";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:11:21.713";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"61";"60";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:25.519";"ST_correctStop";"4";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:11:24.256";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"62";"61";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:28.062";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"504";"0";"2014-10-01 12:11:26.799";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"63";"62";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:30.605";"ST_correctStop";"6";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:11:29.341";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"64";"63";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:33.148";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"610";"0";"2014-10-01 12:11:31.884";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"65";"64";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:35.691";"ST_correctStop";"24";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:11:34.427";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"66";"65";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:38.233";"ST_correctStop";"7";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:11:36.970";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"67";"66";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:40.776";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"614";"0";"2014-10-01 12:11:39.513";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"68";"67";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:43.319";"ST_correctStop";"33";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:11:42.055";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"69";"68";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:45.862";"ST_correctStop";"8";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:11:44.598";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"70";"69";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:48.405";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"561";"0";"2014-10-01 12:11:47.141";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"71";"70";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:50.947";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"642";"0";"2014-10-01 12:11:49.684";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"72";"71";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:53.490";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"644";"0";"2014-10-01 12:11:52.227";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"73";"72";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:56.033";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"621";"0";"2014-10-01 12:11:54.769";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"74";"73";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:11:58.576";"ST_correctStop";"25";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:11:57.312";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"75";"74";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1262";"2014-10-01 12:12:01.243";"ST_correctStop";"29";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:11:59.980";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"76";"75";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:12:03.786";"ST_correctStop";"5";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:12:02.523";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"77";"76";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:12:06.329";"ST_correctStop";"32";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:12:05.065";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"78";"77";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:12:08.872";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"638";"0";"2014-10-01 12:12:07.608";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"79";"78";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:12:11.524";"ST_correctStop";"1";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:12:10.260";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"80";"79";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:12:14.067";"ST_correctStop";"3";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:12:12.803";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"81";"80";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:12:16.609";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"548";"0";"2014-10-01 12:12:15.346";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"82";"81";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:12:19.152";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"717";"0";"2014-10-01 12:12:17.889";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"83";"82";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:12:21.695";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"639";"0";"2014-10-01 12:12:20.431";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"84";"83";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:12:24.238";"NST_correctLoc";"19";"0";"FINISHED";"LEFT";"success";"512";"0";"2014-10-01 12:12:22.974";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"85";"84";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:12:26.781";"ST_correctStop";"30";"0";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:12:25.517";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"86";"85";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:12:29.324";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"450";"0";"2014-10-01 12:12:28.060";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"87";"86";"module.training_block2.exec-8129.GoNoGo2";;;;;;;;;;;;;"1261";"2014-10-01 12:12:31.866";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"563";"0";"2014-10-01 12:12:30.603";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"88";"87";"module.training_block3.exec-1477.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-01 12:12:42.428";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"554";"0";"2014-10-01 12:12:41.164";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"89";"88";"module.training_block3.exec-1477.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-01 12:12:44.970";"ST_correctStop";"19";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:12:43.707";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"90";"89";"module.training_block3.exec-1477.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-01 12:12:47.513";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"460";"0";"2014-10-01 12:12:46.250";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"1308711";"1994";;"Windows 7";"Rachel's Experiment (D.T.)";"1.0";"2";"1";"1";"2";"1";"1";"2014-10-01 12:07:21.488";"2014-10-01 12:16:09.237";"1";"0";"1";"91";"90";"module.training_block3.exec-1477.GoNoGo3";;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2014-10-01 12:12:50.056";"ST_correctStop";"30";"1";"FINISHED";"NONE";"success";"0";"1";"2014-10-01 12:12:48.792";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
