"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1326.DPorder";"session.node-6631.conditionType";"trial.id";"trial.index";"trial.name";"trial.DP_block1.durationTime";"trial.DP_block1.endTime";"trial.DP_block1.outcome";"trial.DP_block1.probeLoc";"trial.DP_block1.response";"trial.DP_block1.result";"trial.DP_block1.RT";"trial.DP_block1.startTime";"trial.DP_block1.stimDuration";"trial.DP_block1.wordLeft";"trial.DP_block1.wordRight";"trial.DP_block2.durationTime";"trial.DP_block2.endTime";"trial.DP_block2.outcome";"trial.DP_block2.probeLoc";"trial.DP_block2.response";"trial.DP_block2.result";"trial.DP_block2.RT";"trial.DP_block2.startTime";"trial.DP_block2.stimDuration";"trial.DP_block2.wordLeft";"trial.DP_block2.wordRight";"trial.DP_block3.durationTime";"trial.DP_block3.endTime";"trial.DP_block3.outcome";"trial.DP_block3.probeLoc";"trial.DP_block3.response";"trial.DP_block3.result";"trial.DP_block3.RT";"trial.DP_block3.startTime";"trial.DP_block3.stimDuration";"trial.DP_block3.wordLeft";"trial.DP_block3.wordRight";"trial.DP_practice.durationTime";"trial.DP_practice.endTime";"trial.DP_practice.outcome";"trial.DP_practice.probeLoc";"trial.DP_practice.response";"trial.DP_practice.result";"trial.DP_practice.RT";"trial.DP_practice.startTime";"trial.DP_practice.stimDuration";"trial.DP_practice.wordLeft";"trial.DP_practice.wordRight";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"34";"33";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1256";"2015-02-11 18:05:40.923";"NST_correctLoc";"17";"0";"FINISHED";"LEFT";"success";"368";"0";"2015-02-11 18:05:39.659";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"35";"34";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:05:43.465";"NST_correctLoc";"15";"0";"FINISHED";"LEFT";"success";"418";"0";"2015-02-11 18:05:42.202";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"36";"35";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-11 18:05:46.008";"NST_correctLoc";"6";"1";"FINISHED";"RIGHT";"success";"352";"0";"2015-02-11 18:05:44.745";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"37";"36";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:05:48.551";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"357";"0";"2015-02-11 18:05:47.287";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"38";"37";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:05:51.094";"NST_correctLoc";"11";"1";"FINISHED";"RIGHT";"success";"358";"0";"2015-02-11 18:05:49.830";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"39";"38";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:05:53.637";"NST_correctLoc";"29";"0";"FINISHED";"LEFT";"success";"335";"0";"2015-02-11 18:05:52.373";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"40";"39";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-11 18:05:56.179";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"373";"0";"2015-02-11 18:05:54.916";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"41";"40";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:05:58.722";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"362";"0";"2015-02-11 18:05:57.459";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"42";"41";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-11 18:06:01.265";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"303";"0";"2015-02-11 18:06:00.001";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"43";"42";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-11 18:06:03.808";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"360";"0";"2015-02-11 18:06:02.544";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"44";"43";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-11 18:06:06.351";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"370";"0";"2015-02-11 18:06:05.087";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"45";"44";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:06:08.893";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"302";"0";"2015-02-11 18:06:07.630";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"46";"45";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1256";"2015-02-11 18:06:11.545";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"370";"0";"2015-02-11 18:06:10.282";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"47";"46";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:06:14.088";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"348";"0";"2015-02-11 18:06:12.825";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"48";"47";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:06:16.631";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"341";"0";"2015-02-11 18:06:15.367";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"49";"48";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:06:19.174";"NST_correctLoc";"19";"1";"FINISHED";"RIGHT";"success";"350";"0";"2015-02-11 18:06:17.910";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"50";"49";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1258";"2015-02-11 18:06:21.717";"NST_correctLoc";"3";"0";"FINISHED";"LEFT";"success";"336";"0";"2015-02-11 18:06:20.453";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"51";"50";"module.training_block1.exec-4830.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:06:24.259";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"249";"0";"2015-02-11 18:06:22.996";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"52";"51";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:06:35.460";"NST_correctLoc";"34";"0";"FINISHED";"LEFT";"success";"448";"0";"2015-02-11 18:06:34.197";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"53";"52";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:06:38.003";"NST_correctLoc";"14";"0";"FINISHED";"LEFT";"success";"289";"0";"2015-02-11 18:06:36.740";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"54";"53";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:06:40.546";"NST_correctLoc";"20";"1";"FINISHED";"RIGHT";"success";"314";"0";"2015-02-11 18:06:39.282";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"55";"54";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-11 18:06:43.089";"NST_correctLoc";"31";"0";"FINISHED";"LEFT";"success";"311";"0";"2015-02-11 18:06:41.825";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"56";"55";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1256";"2015-02-11 18:06:45.632";"NST_correctLoc";"2";"1";"FINISHED";"RIGHT";"success";"307";"0";"2015-02-11 18:06:44.368";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"57";"56";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1263";"2015-02-11 18:06:48.190";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"355";"0";"2015-02-11 18:06:46.926";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"58";"57";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:06:50.733";"NST_correctLoc";"8";"1";"FINISHED";"RIGHT";"success";"287";"0";"2015-02-11 18:06:49.469";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"59";"58";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:06:53.276";"NST_correctLoc";"16";"0";"FINISHED";"LEFT";"success";"320";"0";"2015-02-11 18:06:52.012";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"60";"59";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1260";"2015-02-11 18:06:55.803";"NST_correctLoc";"4";"1";"FINISHED";"RIGHT";"success";"331";"0";"2015-02-11 18:06:54.539";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"61";"60";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2015-02-11 18:06:58.346";"NST_correctLoc";"27";"0";"FINISHED";"LEFT";"success";"382";"0";"2015-02-11 18:06:57.082";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"62";"61";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1252";"2015-02-11 18:07:00.873";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"357";"0";"2015-02-11 18:06:59.609";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"63";"62";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 18:07:03.400";"NST_correctLoc";"15";"1";"FINISHED";"RIGHT";"success";"342";"0";"2015-02-11 18:07:02.136";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"64";"63";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1259";"2015-02-11 18:07:05.927";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"407";"0";"2015-02-11 18:07:04.664";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"65";"64";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1260";"2015-02-11 18:07:08.454";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"384";"0";"2015-02-11 18:07:07.191";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"66";"65";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1260";"2015-02-11 18:07:10.982";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"345";"0";"2015-02-11 18:07:09.718";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"67";"66";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1261";"2015-02-11 18:07:13.509";"NST_correctLoc";"3";"0";"FINISHED";"LEFT";"success";"363";"0";"2015-02-11 18:07:12.245";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"68";"67";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1257";"2015-02-11 18:07:16.036";"NST_correctLoc";"12";"1";"FINISHED";"RIGHT";"success";"359";"0";"2015-02-11 18:07:14.772";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"69";"68";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2015-02-11 18:07:18.563";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"325";"0";"2015-02-11 18:07:17.300";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"70";"69";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1260";"2015-02-11 18:07:21.090";"NST_correctLoc";"7";"1";"FINISHED";"RIGHT";"success";"331";"0";"2015-02-11 18:07:19.827";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"71";"70";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1260";"2015-02-11 18:07:23.618";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"324";"0";"2015-02-11 18:07:22.354";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"72";"71";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1260";"2015-02-11 18:07:26.145";"NST_correctLoc";"5";"0";"FINISHED";"LEFT";"success";"381";"0";"2015-02-11 18:07:24.881";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"c1300631";;;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"1";"1";"2015-02-11 18:02:05.907";"2015-02-11 18:26:10.782";"1";"2";"0";"73";"72";"module.training_block2.exec-1508.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1262";"2015-02-11 18:07:28.672";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"336";"0";"2015-02-11 18:07:27.408";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
