"user.name";"user.yearOfBirth";"user.sex";"user.osName";"module.name";"module.version";"module.online.subject.code";"module.online.study.id";"module.online.module.nr";"module.online.group.nr";"session.id";"session.index";"session.startTime";"session.endTime";"session.completed";"session.node-1473.DPorder";"session.node-7244.conditionType";"trial.id";"trial.index";"trial.name";"trial.DP_block1.durationTime";"trial.DP_block1.endTime";"trial.DP_block1.outcome";"trial.DP_block1.probeLoc";"trial.DP_block1.response";"trial.DP_block1.result";"trial.DP_block1.RT";"trial.DP_block1.startTime";"trial.DP_block1.stimDuration";"trial.DP_block1.wordLeft";"trial.DP_block1.wordRight";"trial.DP_block2.durationTime";"trial.DP_block2.endTime";"trial.DP_block2.outcome";"trial.DP_block2.probeLoc";"trial.DP_block2.response";"trial.DP_block2.result";"trial.DP_block2.RT";"trial.DP_block2.startTime";"trial.DP_block2.stimDuration";"trial.DP_block2.wordLeft";"trial.DP_block2.wordRight";"trial.DP_block3.durationTime";"trial.DP_block3.endTime";"trial.DP_block3.outcome";"trial.DP_block3.probeLoc";"trial.DP_block3.response";"trial.DP_block3.result";"trial.DP_block3.RT";"trial.DP_block3.startTime";"trial.DP_block3.stimDuration";"trial.DP_block3.wordLeft";"trial.DP_block3.wordRight";"trial.DP_practice.durationTime";"trial.DP_practice.endTime";"trial.DP_practice.outcome";"trial.DP_practice.probeLoc";"trial.DP_practice.response";"trial.DP_practice.result";"trial.DP_practice.RT";"trial.DP_practice.startTime";"trial.DP_practice.stimDuration";"trial.DP_practice.wordLeft";"trial.DP_practice.wordRight";"trial.GoNoGo1.durationTime";"trial.GoNoGo1.endTime";"trial.GoNoGo1.Error Type";"trial.GoNoGo1.icon";"trial.GoNoGo1.location";"trial.GoNoGo1.outcome";"trial.GoNoGo1.response";"trial.GoNoGo1.result";"trial.GoNoGo1.RT";"trial.GoNoGo1.signal";"trial.GoNoGo1.startTime";"trial.GoNoGo1.stimulus type";"trial.GoNoGo2.durationTime";"trial.GoNoGo2.endTime";"trial.GoNoGo2.Error Type";"trial.GoNoGo2.icon";"trial.GoNoGo2.location";"trial.GoNoGo2.outcome";"trial.GoNoGo2.response";"trial.GoNoGo2.result";"trial.GoNoGo2.RT";"trial.GoNoGo2.signal";"trial.GoNoGo2.startTime";"trial.GoNoGo2.stimulus type";"trial.GoNoGo3.durationTime";"trial.GoNoGo3.endTime";"trial.GoNoGo3.Error Type";"trial.GoNoGo3.icon";"trial.GoNoGo3.location";"trial.GoNoGo3.outcome";"trial.GoNoGo3.response";"trial.GoNoGo3.result";"trial.GoNoGo3.RT";"trial.GoNoGo3.signal";"trial.GoNoGo3.startTime";"trial.GoNoGo3.stimulus type";"trial.GoNoGo4.durationTime";"trial.GoNoGo4.endTime";"trial.GoNoGo4.Error Type";"trial.GoNoGo4.icon";"trial.GoNoGo4.location";"trial.GoNoGo4.outcome";"trial.GoNoGo4.response";"trial.GoNoGo4.result";"trial.GoNoGo4.RT";"trial.GoNoGo4.signal";"trial.GoNoGo4.startTime";"trial.GoNoGo4.stimulus type";"trial.GoNoGo_Practice.durationTime";"trial.GoNoGo_Practice.endTime";"trial.GoNoGo_Practice.icon";"trial.GoNoGo_Practice.location";"trial.GoNoGo_Practice.outcome";"trial.GoNoGo_Practice.response";"trial.GoNoGo_Practice.result";"trial.GoNoGo_Practice.RT";"trial.GoNoGo_Practice.signal";"trial.GoNoGo_Practice.startTime";"trial.GoNoGo_Practice.stimulus type";"trial.GoNoGo_Tutorial.durationTime";"trial.GoNoGo_Tutorial.endTime";"trial.GoNoGo_Tutorial.icon";"trial.GoNoGo_Tutorial.location";"trial.GoNoGo_Tutorial.outcome";"trial.GoNoGo_Tutorial.response";"trial.GoNoGo_Tutorial.result";"trial.GoNoGo_Tutorial.RT";"trial.GoNoGo_Tutorial.signal";"trial.GoNoGo_Tutorial.startTime"
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"529";"33";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1242";"2015-02-24 16:17:15.097";"NST_correctLoc";"22";"0";"FINISHED";"LEFT";"success";"356";"0";"2015-02-24 16:17:13.847";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"530";"34";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1245";"2015-02-24 16:17:17.637";"NST_correctLoc";"29";"1";"FINISHED";"RIGHT";"success";"353";"0";"2015-02-24 16:17:16.387";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"531";"35";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-24 16:17:20.199";"NST_correctLoc";"21";"1";"FINISHED";"RIGHT";"success";"472";"0";"2015-02-24 16:17:18.949";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"532";"36";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2015-02-24 16:17:22.779";"NST_correctLoc";"35";"0";"FINISHED";"LEFT";"success";"343";"0";"2015-02-24 16:17:21.529";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"533";"37";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2015-02-24 16:17:25.339";"NST_correctLoc";"20";"0";"FINISHED";"LEFT";"success";"608";"0";"2015-02-24 16:17:24.089";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"534";"38";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1242";"2015-02-24 16:17:27.909";"NST_correctLoc";"11";"0";"FINISHED";"LEFT";"success";"495";"0";"2015-02-24 16:17:26.659";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"535";"39";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2015-02-24 16:17:30.503";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"664";"0";"2015-02-24 16:17:29.253";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"536";"40";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2015-02-24 16:17:33.083";"NST_correctLoc";"18";"1";"FINISHED";"RIGHT";"success";"360";"0";"2015-02-24 16:17:31.833";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"537";"41";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1241";"2015-02-24 16:17:35.623";"NST_correctLoc";"6";"0";"FINISHED";"LEFT";"success";"373";"0";"2015-02-24 16:17:34.373";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"538";"42";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1246";"2015-02-24 16:17:38.193";"NST_correctLoc";"2";"0";"FINISHED";"LEFT";"success";"370";"0";"2015-02-24 16:17:36.941";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"539";"43";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1246";"2015-02-24 16:17:41.163";"NST_correctLoc";"10";"0";"FINISHED";"LEFT";"success";"434";"0";"2015-02-24 16:17:39.913";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"540";"44";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1242";"2015-02-24 16:17:43.723";"NST_correctLoc";"27";"1";"FINISHED";"RIGHT";"success";"383";"0";"2015-02-24 16:17:42.473";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"541";"45";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-24 16:17:46.263";"NST_correctLoc";"34";"1";"FINISHED";"RIGHT";"success";"369";"0";"2015-02-24 16:17:45.013";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"542";"46";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1245";"2015-02-24 16:17:48.833";"NST_correctLoc";"7";"0";"FINISHED";"LEFT";"success";"338";"0";"2015-02-24 16:17:47.583";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"543";"47";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1243";"2015-02-24 16:17:51.403";"NST_wrongLoc";"25";"0";"FINISHED";"RIGHT";"failure";"527";"0";"2015-02-24 16:17:50.153";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"544";"48";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2015-02-24 16:17:53.963";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"404";"0";"2015-02-24 16:17:52.713";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"545";"49";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1243";"2015-02-24 16:17:56.533";"NST_correctLoc";"28";"1";"FINISHED";"RIGHT";"success";"487";"0";"2015-02-24 16:17:55.283";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"546";"50";"module.training_block1.exec-4975.GoNoGo1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1246";"2015-02-24 16:17:59.093";"NST_correctLoc";"0";"1";"FINISHED";"RIGHT";"success";"592";"0";"2015-02-24 16:17:57.843";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"547";"51";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1243";"2015-02-24 16:18:10.338";"NST_correctLoc";"22";"1";"FINISHED";"RIGHT";"success";"428";"0";"2015-02-24 16:18:09.088";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"548";"52";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1248";"2015-02-24 16:18:12.888";"NST_correctLoc";"14";"1";"FINISHED";"RIGHT";"success";"355";"0";"2015-02-24 16:18:11.638";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"549";"53";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1247";"2015-02-24 16:18:15.468";"NST_correctLoc";"30";"1";"FINISHED";"RIGHT";"success";"349";"0";"2015-02-24 16:18:14.218";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"550";"54";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1241";"2015-02-24 16:18:18.038";"NST_correctLoc";"26";"0";"FINISHED";"LEFT";"success";"396";"0";"2015-02-24 16:18:16.788";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"551";"55";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1247";"2015-02-24 16:18:20.588";"NST_correctLoc";"25";"0";"FINISHED";"LEFT";"success";"439";"0";"2015-02-24 16:18:19.338";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"552";"56";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1241";"2015-02-24 16:18:23.128";"NST_correctLoc";"33";"0";"FINISHED";"LEFT";"success";"444";"0";"2015-02-24 16:18:21.878";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"553";"57";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-24 16:18:25.698";"NST_correctLoc";"9";"0";"FINISHED";"LEFT";"success";"433";"0";"2015-02-24 16:18:24.448";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"554";"58";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1245";"2015-02-24 16:18:28.258";"NST_correctLoc";"28";"0";"FINISHED";"LEFT";"success";"406";"0";"2015-02-24 16:18:27.008";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"555";"59";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-24 16:18:30.828";"NST_correctLoc";"13";"0";"FINISHED";"LEFT";"success";"351";"0";"2015-02-24 16:18:29.578";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"556";"60";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1246";"2015-02-24 16:18:33.408";"NST_correctLoc";"35";"1";"FINISHED";"RIGHT";"success";"372";"0";"2015-02-24 16:18:32.158";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"557";"61";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1243";"2015-02-24 16:18:35.978";"NST_correctLoc";"16";"1";"FINISHED";"RIGHT";"success";"385";"0";"2015-02-24 16:18:34.728";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"558";"62";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1245";"2015-02-24 16:18:38.512";"NST_correctLoc";"10";"1";"FINISHED";"RIGHT";"success";"411";"0";"2015-02-24 16:18:37.262";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"559";"63";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-24 16:18:41.093";"NST_correctLoc";"23";"1";"FINISHED";"RIGHT";"success";"369";"0";"2015-02-24 16:18:39.842";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"560";"64";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-24 16:18:43.664";"NST_correctLoc";"12";"0";"FINISHED";"LEFT";"success";"355";"0";"2015-02-24 16:18:42.414";"2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"561";"65";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-24 16:18:46.224";"NST_correctLoc";"1";"1";"FINISHED";"RIGHT";"success";"345";"0";"2015-02-24 16:18:44.974";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"562";"66";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1245";"2015-02-24 16:18:48.794";"NST_correctLoc";"20";"0";"FINISHED";"LEFT";"success";"466";"0";"2015-02-24 16:18:47.544";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"563";"67";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1246";"2015-02-24 16:18:51.355";"NST_correctLoc";"21";"0";"FINISHED";"LEFT";"success";"386";"0";"2015-02-24 16:18:50.105";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"564";"68";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1245";"2015-02-24 16:18:53.915";"NST_correctLoc";"34";"1";"FINISHED";"RIGHT";"success";"354";"0";"2015-02-24 16:18:52.665";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"565";"69";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1249";"2015-02-24 16:18:56.475";"NST_correctLoc";"18";"0";"FINISHED";"LEFT";"success";"366";"0";"2015-02-24 16:18:55.225";"3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"566";"70";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1244";"2015-02-24 16:18:59.025";"NST_correctLoc";"0";"0";"FINISHED";"LEFT";"success";"403";"0";"2015-02-24 16:18:57.775";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"cw1963";"1963";;"Windows 7";"Rachel's Experiment (DP)";"1.0";"3";"1";"1";"3";"2";"1";"2015-02-24 16:15:18.924";"2015-02-24 16:33:17.451";"1";"4";"0";"567";"71";"module.training_block2.exec-8894.GoNoGo2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"1245";"2015-02-24 16:19:01.595";"NST_correctLoc";"3";"1";"FINISHED";"RIGHT";"success";"357";"0";"2015-02-24 16:19:00.345";"1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
